condition_id,trial_id,n_anchors,gauge,dof,sigma_r_mm,sigma_deploy_mm,sigma_v_mm,rmse_anchor_abs_mm,rmse_anchor_abs_h_mm,rmse_anchor_abs_v_mm,rmse_anchor_shape_mm,rmse_anchor_shape_h_mm,rmse_anchor_shape_v_mm,converged,rigidity_ok,iterations,rigidity_min_singular,rigidity_cond,rms_residual_mm,tag_positionable,tag_total,rmse_tag_mm,rmse_tag_h_mm,rmse_tag_v_mm,rmse_tag_trueanchor_mm,delta_rmse_tag_mm,delta_rmse_tag_h_mm,delta_rmse_tag_v_mm,coverage,coverage_100mm,pdop_true,pdop_est,vdop_true,vdop_est,pdop_overconfidence,compute_time_s,r_max_mm,known_z_max_mm
0,0,8,known,3,30.0,100.0,150.0,1509.351019746454,34.8642508865797,1508.948304223766,922.8582469413955,20.713421209783082,922.6257627714131,1.0,1.0,25.0,855.9022470004849,294.9751552660998,19.374075625239758,882.0,882.0,1638.9525692299144,37.65194560653819,1638.5200197670395,1653.2522348957496,-14.299665665835164,3.142573379731523,-14.37200798804156,0.07369614512471655,0.02947845804988662,11.843390010968129,8.90926142508789,11.821797261134137,8.88021333261835,6.132018099033936,0.33376629399936064,150000.0,2900.0
0,1,8,known,3,30.0,100.0,150.0,1433.7288798978925,37.79771552615477,1433.2305584776896,884.8090791700263,21.05764914507921,884.5584672559482,1.0,1.0,34.0,712.778291568709,354.1700828232168,28.28020179557963,882.0,882.0,1680.493546876332,37.360864619048684,1680.0781907065848,1736.3121483816951,-55.818601505363176,3.6551105876375303,-55.906774309826915,0.07709750566893424,0.034013605442176874,11.800740520159561,9.409237180775264,11.779246095873484,9.377385115077317,5.953346747066375,0.3315878799985512,150000.0,2900.0
0,2,8,known,3,30.0,100.0,150.0,627.6535561526639,14.904559367129387,627.476565826292,214.93515763492667,12.844993033794017,214.55099193784343,1.0,1.0,76.0,751.7588210863213,335.2191149139994,24.033721773251628,882.0,882.0,2369.686186847702,41.923138715221725,2369.315317676621,1729.7566945592275,639.9294922884746,6.502326105685391,639.921323120567,0.09410430839002268,0.05215419501133787,12.014422776973172,10.223336397333075,11.993218299460231,10.197838669236148,7.726395424315275,0.3663805950018286,150000.0,2900.0
0,3,8,known,3,30.0,100.0,150.0,640.6204365996476,21.9769029374778,640.2433596113276,611.6483722470552,12.460152029621954,611.521443519253,1.0,1.0,32.0,1186.037024304968,212.86486052658177,21.940804534631628,882.0,882.0,1235.0349293843262,37.69094483010471,1234.4596670111025,1681.1652218558972,-446.130292471571,3.8143759675610482,-446.36420278010496,0.12585034013605442,0.05442176870748299,11.256407074795339,11.974557606430931,11.23386320915516,11.952507594178755,3.4379417037810542,0.30263777400250547,150000.0,2900.0
0,4,8,known,3,30.0,100.0,150.0,1043.4052298231531,17.640498574396158,1043.256098200415,586.7869439255742,17.1546439598388,586.53613337298,1.0,1.0,37.0,851.8483538189927,296.50368472436656,24.073248658201106,882.0,882.0,1875.8781988909982,34.39054413180629,1875.5629308420587,1772.6440707808372,103.23412811016101,-1.1133315445007028,103.2744451585288,0.08956916099773243,0.045351473922902494,11.96216384006965,9.070397414031264,11.94074728670384,9.041751611039725,6.89377437857775,0.3299384660022042,150000.0,2900.0
0,5,8,known,3,30.0,100.0,150.0,2631.232159145484,84.58366912516159,2629.872293142526,877.2247411595722,19.486368024472217,877.0082827224,1.0,1.0,32.0,814.3910881762919,310.04904092996054,25.593513764813864,882.0,882.0,3335.628945323986,78.0028528286808,3334.7167819522233,1837.430615687499,1498.198329636487,43.368525223200365,1497.612612119424,0.03968253968253968,0.02040816326530612,11.401083615360488,6.3016396953199525,11.378732734742577,6.256673584461188,17.64423814858463,0.3256695630007016,150000.0,2900.0
0,6,8,known,3,30.0,100.0,150.0,874.950499927242,30.87761587864364,874.4054838349206,641.8663281868539,20.285612262269606,641.5456937703027,1.0,1.0,24.0,1393.4180548646261,180.9363783193937,18.80234239388036,882.0,882.0,1498.4160368372225,37.10520701478851,1497.9565491239584,1736.597041042895,-238.18100420567248,2.85761576974442,-238.30275911684998,0.09750566893424037,0.03854875283446712,11.370178627214164,12.25962829321817,11.347590376927194,12.234855543270907,4.074120359386214,0.28830998400007957,150000.0,2900.0
0,7,8,known,3,30.0,100.0,150.0,877.353569456324,12.418613557548396,877.2656746248887,626.3493353009866,9.731417812898917,626.2737335537381,1.0,1.0,34.0,1407.8896904855965,179.3752051797648,19.735794147383007,882.0,882.0,1281.012221839838,36.11419226424428,1280.5030564665353,1865.3495253822628,-584.3373035424247,0.3862070212645605,-584.5042794209967,0.1145124716553288,0.048752834467120185,11.539272964747887,12.193530004193796,11.517285728617555,12.170016425508397,3.5018905419493005,0.4038156569986313,150000.0,2900.0
0,8,8,known,3,30.0,100.0,150.0,1804.3396619469002,30.38839408372862,1804.0837456115128,688.6276659014446,13.198660169811111,688.5011674751129,1.0,1.0,50.0,523.7275114088451,482.16296202192933,27.612285599102968,882.0,882.0,2227.5855427765905,45.65551444430838,2227.1176269762004,1849.838518061161,377.74702471542946,10.812903644326319,377.60727680906666,0.05895691609977324,0.032879818594104306,11.380604802568822,7.239299511060713,11.356576791095623,7.200592342096565,10.256911088212002,0.3096270360001654,150000.0,2900.0
0,9,8,known,3,30.0,100.0,150.0,1431.9790535692587,41.87755797019253,1431.3665777848673,947.3571136084483,23.032510836342187,947.0770845866266,1.0,1.0,32.0,1538.7675309942952,164.07185572348786,19.999315299886927,882.0,882.0,1689.5386052430279,44.4624510876507,1688.9534597051022,1766.5275618933522,-76.98895665032433,9.29110423541728,-77.22393888470856,0.0963718820861678,0.045351473922902494,11.90546012156626,12.540079884167131,11.88349744872389,12.515897674301726,4.4910362635892715,0.2725417780020507,150000.0,2900.0
0,10,8,known,3,30.0,100.0,150.0,672.5686405646599,18.743459471072732,672.3074140585175,489.48527557889247,11.658158737833448,489.3464236544371,1.0,1.0,23.0,1286.0310815873256,196.32914568148973,19.925689976332087,882.0,882.0,1471.6082335820508,35.85160516391903,1471.171456885177,2124.118222326782,-652.5099887447311,-1.4858440955365992,-652.6185838918029,0.12585034013605442,0.060090702947845805,11.564398785204634,13.097943525142195,11.542201967665255,13.077625598707911,3.7451381349986255,0.2855805209983373,150000.0,2900.0
0,11,8,known,3,30.0,100.0,150.0,562.1437544240603,18.675097936702755,561.8334640754613,543.3518040517457,14.83342833878439,543.1492910517372,1.0,1.0,49.0,1182.2967515943722,213.62227613341562,21.383777756765895,882.0,882.0,1383.606763574795,36.22837402084561,1383.1323801884348,1840.4129543879237,-456.80619081312875,-1.1590757518943633,-456.9007774688878,0.09977324263038549,0.05102040816326531,12.771417825822676,12.609901642766122,12.751239225322887,12.588327422049964,3.657461157038508,0.3518244160004542,150000.0,2900.0
0,12,8,known,3,30.0,100.0,150.0,568.6988375799787,15.968161929463378,568.474613038624,412.35585603578414,12.212336964551216,412.1749759906205,1.0,1.0,61.0,952.2078428523822,265.1348556216734,17.696860027654356,882.0,882.0,2171.4191085331995,44.883715802977655,2170.955180780762,1977.7253923392786,193.69371619392086,7.33295559253709,193.5863057573963,0.08049886621315193,0.04421768707482993,11.834980770102472,12.31953104284312,11.813341422082239,12.297472400787937,5.875275341195336,0.43849106400011806,150000.0,2900.0
0,13,8,known,3,30.0,100.0,150.0,902.2009829509954,10.16168763000937,902.1437544772186,586.9861231251803,9.407474796573531,586.9107327008777,1.0,1.0,114.0,700.776440548998,360.71325375721875,27.51970228656957,882.0,882.0,1978.5771976228425,35.39265686407723,1978.2606215544913,1759.4616578017703,219.11553982107216,0.6085599046916315,219.1428336070005,0.07596371882086168,0.031746031746031744,11.138158481123892,8.763231705410101,11.115366881755628,8.733219765160435,7.5260560796741265,0.37703381800019997,150000.0,2900.0
0,14,8,known,3,30.0,100.0,150.0,1279.421410872556,48.04507124839657,1278.51899388623,619.6036521427405,24.327675933985358,619.1258756765648,1.0,1.0,39.0,702.8992296079524,359.4356159421228,26.247764647439176,882.0,882.0,2021.1023923544908,42.3326945337477,2020.6590071940784,1754.4516771217563,266.65071523273446,6.593669792846988,266.5713784064196,0.07936507936507936,0.03854875283446712,11.73146981347174,8.283208777946546,11.709828962643012,8.250688260232252,8.13333112217547,0.2927237010007957,150000.0,2900.0
0,15,8,known,3,30.0,100.0,150.0,592.7271084514653,18.0065841067033,592.4535323736734,469.09026887284585,10.952274806889479,468.96239511047486,1.0,1.0,46.0,1154.0792314891933,218.5654768886951,24.76503386978603,882.0,882.0,1488.6666493921534,34.07875424584495,1488.276530595545,1725.252985078467,-236.58633568631353,0.04604952195212775,-236.64075366226461,0.10884353741496598,0.05895691609977324,11.685423276069367,11.225964889765944,11.6636740082942,11.20068330057427,4.420307931983896,0.29930303299988736,150000.0,2900.0
0,16,8,known,3,30.0,100.0,150.0,1496.4474629312424,44.23539332371212,1495.7935149247198,951.1480082027346,21.09399665562764,950.9140743585203,1.0,1.0,146.0,1006.1580307510604,250.368750787988,20.15442525478169,882.0,882.0,1969.533393418729,45.74074570449226,1969.0021767316287,1877.8433182787282,91.69007514000077,10.256833153697173,91.49414214052399,0.06575963718820861,0.035147392290249435,11.65346484078285,10.559529213199529,11.631631940384606,10.530015015113115,6.217238646576499,0.3925429709997843,150000.0,2900.0
0,17,8,known,3,30.0,100.0,150.0,888.7634203866884,18.920238478611207,888.5620079619417,872.9124654456151,15.102654827729362,872.7818067234768,1.0,1.0,33.0,1251.60409662718,201.950618986075,31.76310158249445,882.0,882.0,1174.2870156442618,34.67969243973758,1173.77481402652,1763.4034767617306,-589.1164611174688,0.15953525900467014,-589.2907493044574,0.12018140589569161,0.05215419501133787,11.676432333042431,12.120368156626878,11.652817637826644,12.098966107081143,3.229514154656581,0.3653359419986373,150000.0,2900.0
0,18,8,known,3,30.0,100.0,150.0,1237.6046869954355,24.33581633748319,1237.3653984641148,490.0883318888592,10.358842370079225,489.9788438681373,1.0,1.0,51.0,1728.115659567384,146.0659881896186,26.929930365176197,882.0,882.0,1308.134723934915,43.973552112153484,1307.3954194041357,1771.0136708747127,-462.87894693979774,8.53699397826896,-463.26368747464153,0.12131519274376418,0.048752834467120185,11.477413899776826,13.845246235247167,11.455276771020387,13.82405195284502,3.149419667728435,0.3520475980003539,150000.0,2900.0
0,19,8,known,3,30.0,100.0,150.0,1075.3805569933984,42.20746738668799,1074.551940138881,579.2766348402432,27.074725162945573,578.6435681221967,1.0,1.0,31.0,1601.3527502882473,157.55919971532188,19.510582276344284,882.0,882.0,1479.2456728402367,42.250150177242666,1478.6421762639413,1772.7282717075095,-293.4825988672728,7.566664442594551,-293.7467712101702,0.10884353741496598,0.05328798185941043,11.542698625120135,13.649984892061196,11.520813946873073,13.62866553891007,3.612325543550755,0.24989113599804114,150000.0,2900.0
0,20,8,known,3,30.0,100.0,150.0,686.9381614600048,16.182840571156113,686.7475178994825,570.0151748038085,12.474370167326608,569.8786621690136,1.0,1.0,25.0,1087.2766281264649,232.37132653572013,21.105105339600474,882.0,882.0,2068.7579030421875,41.29447945978517,2068.3457223988576,1762.6186250011822,306.13927804100535,4.634132246822105,306.10838419969105,0.09183673469387756,0.049886621315192746,11.531540395135913,13.116950532264966,11.509576235691707,13.096714316089074,5.257212535676577,0.3341310930009058,150000.0,2900.0
0,21,8,known,3,30.0,100.0,150.0,1209.8638927724203,21.451028801443588,1209.6737131961636,534.0668771827982,14.80064601687814,533.8617519370245,1.0,1.0,28.0,1659.2331543864825,152.10233243738134,22.836894848307555,882.0,882.0,1209.5850362855415,40.530759083787515,1208.905793506668,1948.080755282623,-738.4957189970814,5.14637457331564,-738.8535793203064,0.15192743764172337,0.07936507936507936,11.145541751283695,12.78141014317423,11.12290632495705,12.760191176623874,3.154542476758735,0.3381620149993978,150000.0,2900.0
0,22,8,known,3,30.0,100.0,150.0,165.6852342051615,24.54046815702524,163.857750064662,139.7113939403442,17.23745616417264,138.64394578106277,1.0,1.0,55.0,1116.9287128854976,225.96054891065054,25.484816537302,882.0,882.0,1742.484767571522,38.30555161596528,1742.0636756256008,1816.6191748718868,-74.13440730036473,3.2811994498925614,-74.21783374114989,0.07709750566893424,0.034013605442176874,11.896418541666819,12.773680809568187,11.874992195072789,12.753594167361632,4.547070374751354,0.40882253800009494,150000.0,2900.0
0,23,8,known,3,30.0,100.0,150.0,263.69760673401555,16.01544613879189,263.2108152835346,244.32986701029805,10.622264812412007,244.09885580134318,1.0,1.0,51.0,1076.9765729206695,234.35342401848982,27.604418792910867,882.0,882.0,1694.9461516326417,33.93502148611085,1694.6064059984662,1900.5696671966596,-205.6235155640179,-1.359592034439821,-205.635512843568,0.09750566893424037,0.05215419501133787,12.378456877592033,11.670322099823393,12.356618499326025,11.64788879251788,4.8411864360861445,0.3506338160004816,150000.0,2900.0
0,24,8,known,3,30.0,100.0,150.0,1204.675993083842,34.27810793029894,1204.1882160315556,782.8935810783842,16.077934254012803,782.7284710063,1.0,1.0,30.0,942.0232578191077,268.38628311262653,27.51535708605345,882.0,882.0,1686.2341127555608,38.00507348488431,1685.8057709623436,1859.7133270756558,-173.47921432009502,2.4543176094974726,-173.56772639086284,0.08049886621315193,0.032879818594104306,11.508122872790903,9.267312855941814,11.485915025693252,9.234212423539176,6.065167393424146,0.35159396800008835,150000.0,2900.0
0,25,8,known,3,30.0,100.0,150.0,671.8528401707518,13.90973258076074,671.7088343806694,508.2232905446537,15.282962822983816,507.9934488744779,1.0,1.0,40.0,1380.6388077557842,182.90031463948063,22.593825205837973,882.0,882.0,1250.8879693413019,35.98788668580494,1250.3701787289617,1633.090247455254,-382.20227811395216,1.4988183313680565,-382.3558425304245,0.12131519274376418,0.05442176870748299,11.856448301028323,13.162948576916166,11.835060049342157,13.141381551093499,3.167699501450056,0.36851780700089876,150000.0,2900.0
0,26,8,known,3,30.0,100.0,150.0,1850.775978466118,47.71956877220152,1850.1606863252207,706.2071380508704,20.64697045414908,705.9052517477588,1.0,1.0,30.0,479.9657822098633,525.0454669578793,23.48538250393137,882.0,882.0,2507.1331680977323,53.02600046654019,2506.5723540026315,1679.2246416918174,827.9085264059149,18.294735966829464,827.7069226677484,0.05442176870748299,0.02947845804988662,11.550156512170185,8.137799543236788,11.525810271539495,8.104524958034503,10.269496705987619,0.36372370699973544,150000.0,2900.0
0,27,8,known,3,30.0,100.0,150.0,1741.8583651596412,44.497340698807506,1741.289910080269,696.3723898321675,17.316040376122878,696.1570656585026,1.0,1.0,44.0,356.444135406548,707.8568324967462,22.313944790472224,882.0,882.0,2964.757482973937,63.14483937750953,2964.0849620262143,1808.0800088911533,1156.6774740827836,28.332453451158315,1156.3401193180546,0.04421768707482993,0.022675736961451247,11.44956131371025,7.987039093753223,11.42569071851386,7.950498932511838,12.373202168217405,0.34283803700236604,150000.0,2900.0
0,28,8,known,3,30.0,100.0,150.0,449.6339234344905,20.196739617876645,449.18009396221134,169.47263229543012,10.997054961384503,169.11545724539303,1.0,1.0,71.0,1293.7171717097617,194.93002559153356,24.940843860741793,882.0,882.0,1362.0751935688616,37.662419211648995,1361.5543966785822,1571.7765161046052,-209.70132253574366,4.331328539154455,-209.8686701536801,0.14285714285714285,0.06575963718820861,11.164793272147701,13.87717812109857,11.14208239858999,13.858305883365258,3.2717391141118504,0.30953557699831435,150000.0,2900.0
0,29,8,known,3,30.0,100.0,150.0,944.6223315194356,13.305026151365572,944.5286260798696,728.293139840577,13.0247646026486,728.1766633488689,1.0,1.0,26.0,1330.5059578509558,189.86787241297006,20.636231448332442,882.0,882.0,1181.4868260086146,34.90493926354517,1180.9711110975231,1858.7210822167517,-677.2342562081371,-0.3154412685539185,-677.4162506417313,0.11678004535147392,0.05668934240362812,11.477909621183027,11.838147136742442,11.455742877949007,11.813563962575575,3.3267785697690124,0.28867057299794396,150000.0,2900.0
0,30,8,known,3,30.0,100.0,150.0,1967.786103550537,56.98509564735445,1966.9608151157122,694.8718036990387,14.56867969186623,694.7190634695374,1.0,1.0,40.0,590.672002594444,427.4437722793116,21.370710525555022,882.0,882.0,3016.588794045632,61.746197478735844,3015.956790051641,1818.0559347712774,1198.5328592743545,27.03914596650838,1198.2321677470436,0.035147392290249435,0.02040816326530612,11.38260131372228,7.185995273540647,11.360190636905974,7.148272892292789,13.992906476262837,0.34012835300018196,150000.0,2900.0
0,31,8,known,3,30.0,100.0,150.0,688.0537893334504,30.334708448682566,687.3847703284191,587.3872746887805,22.880796669850977,586.9414618256797,1.0,1.0,30.0,1243.2605709950583,202.65771687951778,24.904435547677686,882.0,882.0,1737.8519176315722,39.247489057852455,1737.4086802529757,1959.1735328099098,-221.32161517833765,1.4429028426099748,-221.40007634475728,0.09523809523809523,0.03968253968253968,11.706480359610612,12.943955158940048,11.684672883714963,12.922261469889392,4.475324314946821,0.3591798130000825,150000.0,2900.0
0,32,8,known,3,30.0,100.0,150.0,1240.92106447701,24.804742853455565,1240.6731289887475,482.49840885145136,18.631202779758084,482.13856185453767,1.0,1.0,72.0,1726.8344471734513,146.20984344433768,26.297131495603146,882.0,882.0,1187.7371198212916,40.036878256152875,1187.0621357708615,1914.1057291497823,-726.3686093284907,4.9979338571994845,-726.7228612283905,0.12811791383219956,0.05442176870748299,11.747221060078449,12.908396883792975,11.725633513044428,12.886405324467457,3.067091729809208,0.3430006569979014,150000.0,2900.0
0,33,8,known,3,30.0,100.0,150.0,907.2110028879301,24.4824938560575,906.8805937142507,534.0380328527979,16.105086790665926,533.7951355274336,1.0,1.0,24.0,1534.6814147599541,164.49271560859958,18.076733661952858,882.0,882.0,1235.3986754545735,37.51385556985974,1234.8289751844984,1939.7297314842697,-704.3310560296961,1.5198578320019465,-704.5667717766223,0.12698412698412698,0.061224489795918366,11.65133842657173,12.452326724658786,11.627704305649864,12.43141559454067,3.3070089437132224,0.2881827150013123,150000.0,2900.0
0,34,8,known,3,30.0,100.0,150.0,1184.6856981763074,26.320955663396763,1184.3932669330952,722.4037103893083,19.281346624568503,722.1463497495386,1.0,1.0,23.0,781.600184597344,322.77695753272695,21.11012315506828,882.0,882.0,1960.2258483687237,40.8789195514378,1959.7995536659332,1803.2403046541287,156.985543714595,5.294078595385713,156.91039583530073,0.07482993197278912,0.035147392290249435,11.256464915618103,9.161654241129938,11.233952060253124,9.13065556199888,7.131993840037352,0.39315313899714965,150000.0,2900.0
0,35,8,known,3,30.0,100.0,150.0,1160.2409749173678,31.077533446146518,1159.824687955946,577.1049472983656,17.315690781932588,576.8451153030542,1.0,1.0,26.0,1664.381917694372,151.53898593514953,18.22898363068662,882.0,882.0,1244.5333109132964,40.45581086993398,1243.87559238843,1830.9432312844385,-586.4099203711421,5.518919779173828,-586.7342868122732,0.14285714285714285,0.06802721088435375,11.544631513037778,12.705078133579539,11.520833951151502,12.680379491793008,3.265186035138693,0.3639956010010792,150000.0,2900.0
0,36,8,known,3,30.0,100.0,150.0,1242.1006141369394,24.257015764343823,1241.8637335978415,807.1297606502369,15.81198368969628,806.9748643539683,1.0,1.0,34.0,1508.7358896360502,167.24898263214337,19.401125132451053,882.0,882.0,1425.140898698128,39.6592328230238,1424.5889675250182,1744.4373790850466,-319.2964803869186,6.619211473206896,-319.5354909177588,0.09523809523809523,0.04421768707482993,11.034279974660556,12.625277491224274,11.011344801755122,12.60227156353399,3.762665545869471,0.3344473260003724,150000.0,2900.0
0,37,8,known,3,30.0,100.0,150.0,1144.4385000340094,33.34994424788237,1143.952473479015,251.22840853026432,14.946644464717812,250.783394729186,1.0,1.0,36.0,1703.5941120709817,148.17679915612442,28.481508004212237,882.0,882.0,1419.2365586842707,45.18971165941556,1418.5169366158832,1999.1597180869837,-579.923159402713,8.786985840371557,-580.311325135129,0.1111111111111111,0.048752834467120185,11.779225337897639,14.595922432930534,11.757498388611037,14.574281375039858,3.241171327599151,0.34507083000062266,150000.0,2900.0
0,38,8,known,3,30.0,100.0,150.0,1733.4460931834371,39.72055752684573,1732.99095072152,770.0790239259467,22.099933161354606,769.7618437185636,1.0,1.0,47.0,510.5539967873879,494.594700767678,20.376842460738644,882.0,882.0,3042.3455937626027,57.540359584967455,3041.801410168908,1651.3413716867133,1391.0042220758894,23.46470943228718,1390.811653716486,0.027210884353741496,0.017006802721088437,11.686031749936033,8.059858863624495,11.664420355673588,8.02633427858758,12.582294740888589,0.3455117750017962,150000.0,2900.0
0,39,8,known,3,30.0,100.0,150.0,634.9216836207074,13.155695085210901,634.7853747673922,405.87728273672707,13.472501939078152,405.6536211267571,1.0,1.0,35.0,795.6216794637128,317.6294366176699,23.62923065093104,882.0,882.0,1541.5626005820004,33.466426423792,1541.1992894546638,1756.4456902245784,-214.88308964257794,-0.7159369220704122,-214.91375609353963,0.09977324263038549,0.05102040816326531,11.373815653508952,9.955011266942526,11.351471858448251,9.929447867351696,5.161764124771501,0.33980659500230104,150000.0,2900.0
1,0,8,known,3,80.0,100.0,150.0,1836.3004740421154,48.691149584924375,1835.654815840766,720.5595857925942,28.211915927494736,720.0070864076929,1.0,1.0,39.0,2127.7559485257907,118.64607449090482,56.756649740390635,882.0,882.0,2571.180785489828,110.6155006101498,2568.800273025689,4462.458352841427,-1891.277567351599,19.68427286793724,-1892.7315337269551,0.061224489795918366,0.024943310657596373,11.670011052370015,11.285048688470571,11.64817526621973,11.257433794139946,2.8479947854774084,0.3503404579969356,150000.0,2900.0
1,1,8,known,3,80.0,100.0,150.0,2538.721817462841,115.91414025354241,2536.074206041912,754.0075697036564,37.575061104914376,753.0707336986189,1.0,1.0,37.0,2520.759583278128,100.09575642985945,66.20739087065513,882.0,882.0,2214.016931532425,122.40920691594889,2210.6304438269335,4467.823962059665,-2253.80703052724,31.761644465675914,-2256.273850578348,0.06462585034013606,0.015873015873015872,11.5650048876904,8.977938413948419,11.543158696829908,8.935002936224643,3.0825798048645776,0.490631613000005,150000.0,2900.0
1,2,8,known,3,80.0,100.0,150.0,1707.2510350432392,63.12418228453171,1706.0836539475783,1279.379508703166,37.27088022892691,1278.836505882013,1.0,1.0,43.0,1262.5529178610511,199.67748516604073,57.795195686599136,882.0,882.0,2179.532337620789,94.09598989849687,2177.500207903495,4570.391173387327,-2390.8588357665385,-0.31721578954687857,-2391.915687412722,0.06802721088435375,0.024943310657596373,11.792509914455895,8.578562268749312,11.77094288344489,8.547534475031448,3.17584151828181,0.30502101499951095,150000.0,2900.0
