condition_id,trial_id,n_anchors,gauge,dof,sigma_r_mm,sigma_deploy_mm,sigma_v_mm,rmse_anchor_abs_mm,rmse_anchor_abs_h_mm,rmse_anchor_abs_v_mm,rmse_anchor_shape_mm,rmse_anchor_shape_h_mm,rmse_anchor_shape_v_mm,converged,rigidity_ok,iterations,rigidity_min_singular,rigidity_cond,rms_residual_mm,compute_time_s,r_max_mm,known_z_max_mm
0,42,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,105.43506454804492,0.00047440300113521516,150000.0,2900.0
0,43,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,67.72168612634121,0.0005945160010014661,150000.0,2900.0
0,44,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,49.67219354638158,0.0005657549991155975,150000.0,2900.0
0,45,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,51.33105470787022,0.0005350709980120882,150000.0,2900.0
0,46,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,77.3310438591598,0.0004805879980267491,150000.0,2900.0
0,47,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,83.03684894109914,0.0005387000019254629,150000.0,2900.0
0,48,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,35.53863562593125,0.0005391590020735748,150000.0,2900.0
0,49,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,145.52531735398728,0.00048369700016337447,150000.0,2900.0
0,50,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,93.07618122991383,0.0005174310026632156,150000.0,2900.0
0,51,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,96.45711418991932,0.0025376789999427274,150000.0,2900.0
0,52,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,73.64615726554526,0.0018210369998996612,150000.0,2900.0
0,53,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,123.70916729918802,0.001892724001663737,150000.0,2900.0
0,54,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,150.49504934369818,0.0014981739986978937,150000.0,2900.0
0,55,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,97.34487285939436,0.0013880119986424688,150000.0,2900.0
0,56,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,69.35149951165037,0.001552874000481097,150000.0,2900.0
0,57,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,131.73835804160316,0.0016080440000223462,150000.0,2900.0
0,58,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,83.86473532808469,0.0014516869996441528,150000.0,2900.0
0,59,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,100.50363218739353,0.0016572179993090685,150000.0,2900.0
0,60,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,87.66686449261749,0.0022529470006702468,150000.0,2900.0
0,61,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,66.8534429564901,0.0008840920017973986,150000.0,2900.0
0,62,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,154.31508439281882,0.0006190849999256898,150000.0,2900.0
0,63,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,41.61151827725487,0.0006106649998400826,150000.0,2900.0
0,64,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,70.87019336863833,0.000520275003509596,150000.0,2900.0
0,65,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,84.98519811215345,0.0005561710022448096,150000.0,2900.0
0,66,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,108.15921433711009,0.0006040590014890768,150000.0,2900.0
0,67,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,107.62258438867462,0.0013718480004172307,150000.0,2900.0
0,68,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,53.04017406509594,0.000733733999368269,150000.0,2900.0
0,69,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,98.7603615658628,0.0007973309984663501,150000.0,2900.0
0,70,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,50.069288215161926,0.0006965889988350682,150000.0,2900.0
0,71,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,59.93397061529849,0.0008273250023194123,150000.0,2900.0
0,72,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,100.21672756106737,0.0007615510003233794,150000.0,2900.0
0,73,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,100.72001683387654,0.0006944800006749574,150000.0,2900.0
0,74,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,74.27729547760616,0.0007561149977846071,150000.0,2900.0
0,75,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,141.48764047453156,0.0007425570001942106,150000.0,2900.0
0,76,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,137.48755810329055,0.0009659930001362227,150000.0,2900.0
0,77,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,53.293902988992244,0.0013563040010922123,150000.0,2900.0
0,78,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,59.35953289200964,0.00131929200142622,150000.0,2900.0
0,79,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,122.02721426484725,0.0012551760009955615,150000.0,2900.0
0,80,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,136.47188198954495,0.000809607001428958,150000.0,2900.0
0,81,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,66.80913234981027,0.0013544109970098361,150000.0,2900.0
0,82,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,144.9567229426833,0.0025532680010655895,150000.0,2900.0
0,83,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,136.68843600837437,0.0017335939992335625,150000.0,2900.0
0,84,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,114.2903859587824,0.0014260770003602374,150000.0,2900.0
