condition_id,trial_id,n_anchors,gauge,dof,sigma_r_mm,sigma_deploy_mm,sigma_v_mm,rmse_anchor_abs_mm,rmse_anchor_abs_h_mm,rmse_anchor_abs_v_mm,rmse_anchor_shape_mm,rmse_anchor_shape_h_mm,rmse_anchor_shape_v_mm,converged,rigidity_ok,iterations,rigidity_min_singular,rigidity_cond,rms_residual_mm,tag_positionable,tag_total,rmse_tag_mm,rmse_tag_h_mm,rmse_tag_v_mm,rmse_tag_trueanchor_mm,delta_rmse_tag_mm,delta_rmse_tag_h_mm,delta_rmse_tag_v_mm,coverage,coverage_100mm,pdop_true,pdop_est,vdop_true,vdop_est,pdop_overconfidence,compute_time_s,r_max_mm,known_z_max_mm,height_pattern,unknown_z_std_mm
0,0,8,known,3,100.0,1000.0,150.0,2535.554335248675,116.42425286655143,2532.880016965434,1726.4815970131153,69.46415771200942,1725.0836025011422,1.0,1.0,28.0,1293.0508315438958,195.9667856089596,64.97381713117176,882.0,882.0,2451.8463884834628,119.14071673952549,2448.95002038306,5525.778617147289,-3073.932228663826,4.620296792238378,-3075.641765363404,0.05442176870748299,0.013605442176870748,11.805074341698706,7.661249963560282,11.781732134738974,7.619093900082122,3.2003216187245482,0.38324429997010157,150000.0,2900.0,H0,0.0
0,1,8,known,3,100.0,1000.0,150.0,2052.360075240236,103.74231601407558,2049.736424594182,1607.877779486941,67.15607253740035,1606.4747167911507,1.0,1.0,33.0,1089.6343289510708,232.05337188360454,97.8565888025447,882.0,882.0,2287.1597312686395,115.28324226980989,2284.2524839405546,5790.092785495027,-3502.9330542263874,3.018159898964612,-3504.751835968166,0.049886621315192746,0.01927437641723356,11.825767199645295,8.313037077576395,11.80039288309767,8.279959000360588,2.751292590090846,0.47628549998626113,150000.0,2900.0,H0,0.0
0,2,8,known,3,100.0,1000.0,150.0,1434.9828619749615,54.05741682067613,1433.964298665949,357.39848824648857,43.502644543305,354.74103134344955,1.0,1.0,215.0,333.32394748238625,744.3541033492854,80.9019645666032,882.0,882.0,11233.629369163733,262.4343097036122,11230.563522674556,5787.832771448631,5445.796597715102,143.8317262967767,5443.946063617497,0.01473922902494331,0.0022675736961451248,11.883266406583044,8.507674836012193,11.861658052513066,8.476179456108202,13.204112270032734,0.921085599984508,150000.0,2900.0,H0,0.0
0,3,8,known,3,100.0,1000.0,150.0,1167.80822033884,69.15672464410365,1165.7587172856433,1135.8805887981612,42.03309151661906,1135.1026082368116,1.0,1.0,37.0,1323.0153445937203,191.37098364410164,73.42002186177147,882.0,882.0,2176.5234438761877,121.825840930877,2173.111310132121,5619.668574721556,-3443.1451308453684,9.345668570191677,-3445.4314814232407,0.060090702947845805,0.01927437641723356,11.333375704331411,9.47126984114821,11.310947821451734,9.442714488948145,2.298027065410192,0.7014766999636777,150000.0,2900.0,H0,0.0
0,4,8,known,3,100.0,1000.0,150.0,3172.1876495766146,108.86200879348345,3170.3191554113055,1368.9776261466848,56.323433555444815,1367.818486394572,1.0,1.0,39.0,1277.1863203659298,199.06177654010196,79.2077458632829,882.0,882.0,3918.4302559709154,150.69232098572584,3915.5315725076493,5884.139164788735,-1965.7089088178195,32.424045712548434,-1967.4189054128115,0.022675736961451247,0.005668934240362812,11.968333178104604,6.049949799476259,11.94688057878346,5.998830909956253,6.47679796667095,0.7475869000190869,150000.0,2900.0,H0,0.0
0,5,8,known,3,100.0,1000.0,150.0,3539.294569084556,173.10227201936837,3535.0589316407677,1463.12096042616,56.459301215172935,1462.0312213303325,1.0,1.0,39.0,1393.9948227229047,181.75398421712356,86.32621208144182,882.0,882.0,4270.733904342442,172.10605946140092,4267.264649163056,6136.871413356294,-1866.1375090138527,56.67086162249501,-1868.5209940263785,0.018140589569160998,0.0045351473922902496,11.449784274884166,5.438625825476435,11.427359652821401,5.386549815371723,7.852597404912144,0.62902509997366,150000.0,2900.0,H0,0.0
0,6,8,known,3,100.0,1000.0,150.0,1911.5805637536607,106.70417619960624,1908.6001337373755,1244.8243456690786,64.71931458260588,1243.1408053355854,1.0,1.0,25.0,2000.0835676641325,124.62086227191593,61.50257801080435,882.0,882.0,2626.809673512473,132.74049190093376,2623.4536440860934,5793.202824071899,-3166.393150559426,17.924534170451153,-3168.6112948355226,0.046485260770975055,0.007936507936507936,11.272167301541874,9.309884709490506,11.24954717875434,9.280200409102125,2.8215276080000224,0.5076889999909326,150000.0,2900.0,H0,0.0
0,7,8,known,3,100.0,1000.0,150.0,2000.5968436266671,54.59249940524103,1999.8518419467157,1217.9021135289827,31.873185133890072,1217.48497247719,1.0,1.0,60.0,2066.1026198001096,122.8878991317431,66.66328193835898,882.0,882.0,2165.792339319988,129.5281291494246,2161.9155674577573,6205.555544659943,-4039.7632053399548,10.694449422811743,-4042.502066327254,0.061224489795918366,0.015873015873015872,11.631872782071689,9.332100972405723,11.610109504625639,9.299842219749731,2.3207982272417143,0.8782796000014059,150000.0,2900.0,H0,0.0
0,8,8,known,3,100.0,1000.0,150.0,2314.7183205783945,68.7732189603424,2313.6964251982354,1219.5541886938813,43.40996087443383,1218.7813562972117,1.0,1.0,86.0,852.8861640595561,297.4559672063881,94.37376021361992,882.0,882.0,3061.3969200906167,121.81668470709836,3058.972343396927,6160.282280821546,-3098.8853607309293,6.1540405629746715,-3100.224027247014,0.04195011337868481,0.007936507936507936,11.49028823228691,6.192375806771656,11.46817050569511,6.149314170893099,4.943816421385204,0.7378688000026159,150000.0,2900.0,H0,0.0
0,9,8,known,3,100.0,1000.0,150.0,2858.3285135546057,140.70287937936735,2854.8633226712686,1622.4519215782202,72.28888869655991,1620.8406937154175,1.0,1.0,37.0,2416.8057044838215,104.65994738918438,67.72300573151978,882.0,882.0,2576.2129545716493,147.98265260199108,2571.959237980195,5911.505483695259,-3335.2925291236093,30.157485127717308,-3338.3719129510937,0.06462585034013606,0.01927437641723356,11.766907032786069,9.21202590085861,11.744542403628682,9.165926652639158,2.7965758914459116,0.672234199999366,150000.0,2900.0,H0,0.0
0,10,8,known,3,100.0,1000.0,150.0,1648.844443912017,68.54990997204841,1647.4188629678708,991.4004997192728,40.130268005563956,990.5879629964345,1.0,1.0,46.0,1863.8395056286388,135.91249274699123,66.48359341990827,882.0,882.0,2673.757726110221,123.86154054322495,2670.8872489695927,7076.563781435666,-4402.806055325445,-0.7850396907977881,-4404.578684999917,0.05668934240362812,0.02040816326530612,11.439050261152545,11.135336710179411,11.416523483850106,11.108967997255135,2.4011467238938495,0.6101489000138827,150000.0,2900.0,H0,0.0
0,11,8,known,3,100.0,1000.0,150.0,1295.120707255138,70.65940013481845,1293.1917473961996,1053.248102927598,45.54544865209989,1052.2628846574714,1.0,1.0,50.0,1639.5064251921362,154.95709083134392,72.84283956623186,882.0,882.0,2717.3480058876303,122.94082059645093,2714.565478991537,6082.841432655441,-3365.493426767811,-1.3135824571649266,-3367.0067468519974,0.046485260770975055,0.009070294784580499,12.745779557263898,11.164775927556894,12.722963963059168,11.137162012155176,2.4338580760771684,0.5735080000013113,150000.0,2900.0,H0,0.0
0,12,8,known,3,100.0,1000.0,150.0,707.8586153017166,45.71088325091427,706.3811537755554,525.339859211473,38.04311638297734,523.9605795975509,1.0,1.0,107.0,983.311590935197,257.31996205231974,61.50804794893954,882.0,882.0,6092.020364009202,146.31112295412615,6090.263144627062,6594.5493702974845,-502.5290062882823,21.006898010586497,-503.0956540810939,0.021541950113378686,0.009070294784580499,11.879495199057585,12.412873969799676,11.85788992785822,12.390930541168855,4.907824230577859,0.8624763999832794,150000.0,2900.0,H0,0.0
0,13,8,known,3,100.0,1000.0,150.0,1255.0830704271764,26.500570072926024,1254.8032648422295,1037.0229694314419,28.557833408753662,1036.629677985057,1.0,1.0,130.0,880.3526216370631,291.07119410277517,93.57603698626407,882.0,882.0,3249.3730114217574,112.65925910108145,3247.4194152734403,5856.374888247355,-2607.0018768255973,-3.228812706204806,-2607.8087430912706,0.032879818594104306,0.006802721088435374,11.136488575655488,8.015497344715314,11.111361654525815,7.980755778101731,4.053863249750931,0.8813423999818042,150000.0,2900.0,H0,0.0
0,14,8,known,3,100.0,1000.0,150.0,1702.819563625233,127.8127414632277,1698.0160097550565,1074.8436426349344,79.40160364379463,1071.906824985982,1.0,1.0,40.0,985.0139873907892,258.7984472184173,90.8877460079469,882.0,882.0,3147.15960383577,124.83181996240226,3144.682907502853,5837.814876129508,-2690.6552722937377,5.848405696701562,-2691.9193125468105,0.04195011337868481,0.015873015873015872,11.84829650214872,7.765343478279082,11.827003021900667,7.7305615513679555,4.052827299447711,0.7547184999566525,150000.0,2900.0,H0,0.0
0,15,8,known,3,100.0,1000.0,150.0,1234.6708831505414,56.45540322653443,1233.3794943756227,913.5689328484946,34.53557803254198,912.9159265320633,1.0,1.0,80.0,1471.6776030008841,170.3826699666317,83.82537718762444,882.0,882.0,2800.650896723219,116.68302971463791,2798.2191686665974,5756.10034804026,-2955.4494513170407,3.3153994150026023,-2956.764671198589,0.04421768707482993,0.011337868480725623,11.800224008858486,10.430273612263072,11.778827471123819,10.399637675873318,2.685117381226165,0.7273776000365615,150000.0,2900.0,H0,0.0
0,16,8,known,3,100.0,1000.0,150.0,4152.962711763925,207.9660649152703,4147.752331220517,1567.8011727137052,65.55569362477766,1566.430007435967,1.0,1.0,62.0,1670.1627844691404,148.48392660734552,64.26133260331953,882.0,882.0,4231.597623972254,199.66691644753203,4226.884381395352,6252.428039529742,-2020.8304155574879,81.22656583549121,-2024.421743955144,0.024943310657596373,0.009070294784580499,11.624138117146405,4.992289682731544,11.602232553129422,4.934546585745178,8.47626618825718,0.7725288000074215,150000.0,2900.0,H0,0.0
0,17,8,known,3,100.0,1000.0,150.0,1826.7060933448145,52.76782218649605,1825.943785663942,1581.2842231111565,50.07128075466587,1580.4912720745538,1.0,1.0,37.0,1854.00603739044,138.24680597883062,107.42351626281004,882.0,882.0,2352.62112040918,116.85784383403131,2349.717085210432,5860.763786347237,-3508.1426659380572,2.42427441760789,-3509.9294158636576,0.048752834467120185,0.013605442176870748,11.767504818361552,9.016194691604511,11.745657944609821,8.984581753901907,2.6093282153721002,0.7695623000035994,150000.0,2900.0,H0,0.0
0,18,8,known,3,100.0,1000.0,150.0,2881.7358722428344,98.86458004768227,2880.0394844833572,918.9050651643439,32.88597374743377,918.3164114374579,1.0,1.0,77.0,2701.162180850805,93.47961034965522,91.09084086877532,882.0,882.0,2699.810730274225,160.13374031239448,2695.0575438230267,5903.855868074688,-3204.045137800463,42.12219840850419,-3207.618746384442,0.03968253968253968,0.012471655328798186,11.551783492838888,9.253820122296135,11.529742146110166,9.209277325778718,2.9175094118906704,0.9030258999555372,150000.0,2900.0,H0,0.0
0,19,8,known,3,100.0,1000.0,150.0,2461.7949474547213,145.68577751005725,2457.4804205822034,1110.4117237536623,89.64208105869417,1106.7874653938966,1.0,1.0,41.0,2425.5797593403977,103.72110061370218,65.04070985416057,882.0,882.0,2807.88971303741,150.13589398085088,2803.873009592246,5911.294922638363,-3103.4052096009527,34.57148470577651,-3106.2921767387584,0.049886621315192746,0.012471655328798186,11.491446835116015,9.684068806598084,11.467423236514954,9.649442604075116,2.899493765600157,0.6025390999857336,150000.0,2900.0,H0,0.0
0,20,8,known,3,100.0,1000.0,150.0,1391.0808341368652,54.868615309127435,1389.9983173216347,1080.1958500321427,39.06275549932841,1079.4893123877896,1.0,1.0,26.0,1233.5904104383462,206.6302121193043,70.56684635524013,882.0,882.0,3856.0881252745453,136.69440453843907,3853.664524793413,5868.06097964442,-2011.9728543698743,14.830205587140796,-2013.130918874227,0.03854875283446712,0.007936507936507936,11.565772867646102,11.280405450306649,11.543870067150374,11.256027597800877,3.4183949701645884,0.5952076999819838,150000.0,2900.0,H0,0.0
0,21,8,known,3,100.0,1000.0,150.0,2953.232118845797,86.32380813010667,2951.9702146079235,1120.6201456223137,48.65363946660081,1119.5634569515164,1.0,1.0,34.0,2674.0415091601253,94.25591722253874,76.49231681572633,882.0,882.0,2706.1025453391635,152.32140664067998,2701.8122020173987,6506.627468506562,-3800.5249231673984,34.155908309336326,-3803.742188572861,0.04081632653061224,0.007936507936507936,11.117685941215468,8.589449938544327,11.095051105954182,8.554732127716395,3.15049574152099,0.648500100011006,150000.0,2900.0,H0,0.0
0,22,8,known,3,100.0,1000.0,150.0,940.5665364810715,84.0998934298358,936.7991340053048,639.4167592953766,58.809831107180365,636.7065225305505,1.0,1.0,227.0,1317.7424625163417,191.3791838996774,85.50469645235077,882.0,882.0,4687.130039684155,138.71714231851018,4685.076900472027,6070.528800023456,-1383.3987603393007,21.92697550666169,-1384.3283396524348,0.02947845804988662,0.007936507936507936,11.911999704371013,14.162031449189605,11.89053732293896,14.135915434366426,3.30964526981923,1.0339901000261307,150000.0,2900.0,H0,0.0
